order_id,order_date,status,customer_id,first_name,last_name,email,signup_date,region,postal_code,product_id,product_name,category,quantity,unit_price,item_total,product_cost,shipping_alloc,profit,shipping_method,shipping_cost,discount_pct,order_items_total,order_total,total_refund_amount,return_count,return_reasons,shipping_cost_order,order_items_total_order,region_cust,category_prod,price,cost,weight_kg
O305324,2024-06-20,Completed,C103965,Cameron,Williams,user3965@example.com,2024-08-03,West,26490,P2089,Product 89,Beauty,1,12.01,12.01,6.88,1.184484315,3.95,Standard,4.59,0,46.54,51.13,0,0,,4.59,46.54,West,Beauty,12.01,6.88,1.9
O305325,2023-01-23,Returned,C100026,Riley,Miller,user26@example.com,2023-06-05,Midwest,44551,P2071,Product 71,Sports,1,77.69,77.69,42.98,13.52,21.19,Express,13.52,0,77.69,91.21,0,0,,13.52,77.69,Midwest,Sports,77.69,42.98,1.45
O305326,2024-01-07,Completed,C101872,Jordan,Gonzalez,user1872@example.com,2023-06-13,West,35482,P2041,Product 41,Sports,1,28.65,28.65,17.49,5.19,5.97,Standard,5.19,0,28.65,33.84,0,0,,5.19,28.65,West,Sports,28.65,17.49,4.91
O305327,2024-09-14,Completed,C102959,Jordan,Rodriguez,user2959@example.com,2024-08-14,West,21809,P2171,Product 171,Electronics,1,50.79,50.79,30.82,3.52,16.45,Standard,3.52,9.04,50.79,54.31,0,0,,3.52,50.79,West,Electronics,55.84,30.82,2.48
O305328,2024-12-10,Completed,C102258,Morgan,Williams,user2258@example.com,2024-05-08,West,40083,P2187,Product 187,Sports,1,47.41,47.41,22.42,6.964143708,18.03,Express,10.61,0,72.23,82.84,0,0,,10.61,72.23,West,Sports,47.41,22.42,0.55
O305328,2024-12-10,Completed,C102258,Morgan,Williams,user2258@example.com,2024-05-08,West,40083,P2010,Product 10,Apparel,1,24.82,24.82,14.49,3.645856292,6.68,Express,10.61,0,72.23,82.84,0,0,,10.61,72.23,West,Apparel,24.82,14.49,1.43
O305329,2023-08-27,Completed,C100522,Sam,Wilson,user522@example.com,2023-09-10,West,95807,P2122,Product 122,Electronics,2,100.81,201.62,157.8,6.93,36.89,Standard,6.93,2.71,201.62,208.55,0,0,,6.93,201.62,West,Electronics,103.62,78.9,4.13
O305330,2024-01-09,Completed,C102862,Cameron,Jones,user2862@example.com,2023-05-30,South,37524,P2175,Product 175,Home,1,152.35,152.35,61.39,12.69,78.27,Express,12.69,0,152.35,165.04,0,0,,12.69,152.35,South,Home,152.35,61.39,2.05
O305331,2024-12-05,Completed,C104488,Hayden,Gonzalez,user4488@example.com,2023-03-02,Northeast,11634,P2164,Product 164,Toys,1,27.67,27.67,11.77,3.472353425,12.43,Express,13.72,0,109.33,123.05,0,0,,13.72,109.33,Northeast,Toys,27.67,11.77,4.01
O305331,2024-12-05,Completed,C104488,Hayden,Gonzalez,user4488@example.com,2023-03-02,Northeast,11634,P2005,Product 5,Electronics,1,81.66,81.66,58.55,10.24764657,12.86,Express,13.72,0,109.33,123.05,0,0,,13.72,109.33,Northeast,Electronics,81.66,58.55,1.1
O305332,2023-02-14,Completed,C102229,Cameron,Jones,user2229@example.com,2024-01-23,Southwest,98161,P2157,Product 157,Beauty,1,66.71,66.71,37,19.91,8.33,Two-Day,19.91,0,66.71,86.62,0,0,,19.91,66.71,Southwest,Beauty,66.71,37,2.11
O305333,2024-11-22,Completed,C101708,Robin,Garcia,user1708@example.com,2024-04-09,Southwest,35583,P2050,Product 50,Sports,1,13.32,13.32,7.12,7.93,-1.47,Standard,7.93,0,13.32,21.25,0,0,,7.93,13.32,Southwest,Sports,13.32,7.12,2.46
O305334,2023-01-15,Completed,C101372,Robin,Smith,user1372@example.com,2023-09-19,Northeast,63953,P2195,Product 195,Beauty,1,13.13,13.13,7.08,3.9,2.15,Standard,3.9,4.02,13.13,17.03,0,0,,3.9,13.13,Northeast,Beauty,13.68,7.08,1.77
O305335,2024-04-09,Completed,C101683,Riley,Wilson,user1683@example.com,2023-03-15,South,55958,P2078,Product 78,Apparel,3,100.33,300.99,222.51,3.26,75.22,Standard,3.26,0,300.99,304.25,0,0,,3.26,300.99,South,Apparel,100.33,74.17,1.92
O305336,2024-05-27,Completed,C103870,Jordan,Jones,user3870@example.com,2023-05-31,Northeast,29121,P2105,Product 105,Toys,1,70.62,70.62,55.74,6,8.88,Standard,6,0,70.62,76.62,0,0,,6,70.62,Northeast,Toys,70.62,55.74,1.12
O305337,2023-12-31,Completed,C103682,Drew,Martinez,user3682@example.com,2023-10-21,Southwest,16066,P2070,Product 70,Apparel,1,12.55,12.55,9.39,12.8,-8.19,Express,12.8,0,12.55,25.35,0,0,,12.8,12.55,Southwest,Apparel,12.55,9.39,1.87
O305338,2023-11-27,Completed,C102341,Kendall,Johnson,user2341@example.com,2023-01-23,Northeast,89317,P2148,Product 148,Apparel,1,49.57,49.57,35.36,3.290954357,10.92,Standard,5.6,0,84.35,89.95,0,0,,5.6,84.35,Northeast,Apparel,49.57,35.36,4.95
O305338,2023-11-27,Completed,C102341,Kendall,Johnson,user2341@example.com,2023-01-23,Northeast,89317,P2034,Product 34,Home,1,34.78,34.78,21.79,2.309045643,10.68,Standard,5.6,0,84.35,89.95,0,0,,5.6,84.35,Northeast,Home,34.78,21.79,2.39
O305339,2023-01-13,Completed,C104373,Cameron,Lopez,user4373@example.com,2023-03-25,Northeast,64664,P2044,Product 44,Apparel,1,118.53,118.53,81.48,6.24,30.81,Standard,6.24,0,118.53,124.77,0,0,,6.24,118.53,Northeast,Apparel,118.53,81.48,0.61
O305340,2024-04-19,Completed,C104633,Kendall,Martinez,user4633@example.com,2024-08-08,West,68989,P2021,Product 21,Beauty,1,22.55,22.55,9.2,1.079382136,12.27,Standard,7.84,0,163.79,171.63,0,0,,7.84,163.79,West,Beauty,22.55,9.2,3.61
O305340,2024-04-19,Completed,C104633,Kendall,Martinez,user4633@example.com,2024-08-08,West,68989,P2105,Product 105,Toys,2,70.62,141.24,111.48,6.760617864,23,Standard,7.84,0,163.79,171.63,0,0,,7.84,163.79,West,Toys,70.62,55.74,1.12
O305341,2023-12-26,Completed,C101039,Jordan,Gonzalez,user1039@example.com,2024-04-04,West,33178,P2193,Product 193,Toys,1,15.39,15.39,7.19,3.41,4.79,Standard,3.41,0,15.39,18.8,0,0,,3.41,15.39,West,Toys,15.39,7.19,1.67
O305342,2024-09-16,Completed,C101576,Alex,Brown,user1576@example.com,2024-05-11,West,55635,P2053,Product 53,Toys,1,24.08,24.08,13.99,2.521154163,7.57,Standard,3.81,0,36.39,40.2,0,0,,3.81,36.39,West,Toys,24.08,13.99,1.19
O305342,2024-09-16,Completed,C101576,Alex,Brown,user1576@example.com,2024-05-11,West,55635,P2153,Product 153,Toys,1,12.31,12.31,5.2,1.288845837,5.82,Standard,3.81,0,36.39,40.2,0,0,,3.81,36.39,West,Toys,12.31,5.2,3.33
O305343,2024-08-11,Completed,C103543,Sam,Brown,user3543@example.com,2023-11-26,Southwest,29637,P2171,Product 171,Electronics,1,55.84,55.84,30.82,11.88,11.17,Express,11.88,0,55.84,67.72,0,0,,11.88,55.84,Southwest,Electronics,55.84,30.82,2.48
O305344,2023-12-21,Completed,C101827,Jamie,Brown,user1827@example.com,2023-06-24,Southwest,66195,P2181,Product 181,Electronics,1,149.43,149.43,91.7,2.823113015,46.67,Standard,3.33,0,176.26,179.59,0,0,,3.33,176.26,Southwest,Electronics,149.43,91.7,0.49
O305344,2023-12-21,Completed,C101827,Jamie,Brown,user1827@example.com,2023-06-24,Southwest,66195,P2129,Product 129,Apparel,1,26.83,26.83,18.52,0.506886985,6.63,Standard,3.33,0,176.26,179.59,0,0,,3.33,176.26,Southwest,Apparel,26.83,18.52,1.93
O305345,2023-12-26,Completed,C103273,Kendall,Brown,user3273@example.com,2023-09-25,Midwest,58640,P2102,Product 102,Apparel,1,25.71,25.71,11.4,5.170799389,9.14,Standard,7.9,0.8,39.28,47.18,0,0,,7.9,39.28,Midwest,Apparel,25.92,11.4,2.88
O305345,2023-12-26,Completed,C103273,Kendall,Brown,user3273@example.com,2023-09-25,Midwest,58640,P2195,Product 195,Beauty,1,13.57,13.57,7.08,2.729200611,3.76,Standard,7.9,0.8,39.28,47.18,0,0,,7.9,39.28,Midwest,Beauty,13.68,7.08,1.77
O305346,2024-08-02,Completed,C101779,Riley,Williams,user1779@example.com,2023-05-20,South,79874,P2122,Product 122,Electronics,1,99.63,99.63,78.9,2.986859289,17.74,Standard,4.83,3.85,161.11,165.94,0,0,,4.83,161.11,South,Electronics,103.62,78.9,4.13
O305346,2024-08-02,Completed,C101779,Riley,Williams,user1779@example.com,2023-05-20,South,79874,P2020,Product 20,Toys,1,61.48,61.48,44.36,1.843140711,15.28,Standard,4.83,3.85,161.11,165.94,0,0,,4.83,161.11,South,Toys,63.94,44.36,1.04
O305347,2023-05-15,Completed,C103546,Sam,Rodriguez,user3546@example.com,2024-06-06,South,71305,P2020,Product 20,Toys,1,63.94,63.94,44.36,9.91,9.67,Express,9.91,0,63.94,73.85,0,0,,9.91,63.94,South,Toys,63.94,44.36,1.04
O305348,2024-07-04,Returned,C104037,Chris,Lopez,user4037@example.com,2024-02-04,South,89804,P2187,Product 187,Sports,3,47.41,142.23,67.26,29.87,45.1,Two-Day,29.87,0,142.23,172.1,0,0,,29.87,142.23,South,Sports,47.41,22.42,0.55
O305349,2023-09-24,Returned,C101635,Avery,Anderson,user1635@example.com,2024-01-07,Northeast,44647,P2099,Product 99,Sports,1,184.77,184.77,77.16,3.234135028,104.38,Standard,6.86,0,391.92,398.78,0,0,,6.86,391.92,Northeast,Sports,184.77,77.16,4.44
O305349,2023-09-24,Returned,C101635,Avery,Anderson,user1635@example.com,2024-01-07,Northeast,44647,P2088,Product 88,Apparel,1,207.15,207.15,142.2,3.625864972,61.32,Standard,6.86,0,391.92,398.78,0,0,,6.86,391.92,Northeast,Apparel,207.15,142.2,3.1
O305350,2023-02-10,Completed,C102558,Sam,Brown,user2558@example.com,2024-01-10,West,29941,P2099,Product 99,Sports,1,184.77,184.77,77.16,3.1,104.51,Standard,3.1,0,184.77,187.87,0,0,,3.1,184.77,West,Sports,184.77,77.16,4.44
O305351,2023-04-13,Completed,C103860,Alex,Miller,user3860@example.com,2023-12-02,West,78881,P2175,Product 175,Home,1,134.54,134.54,61.39,6.42,66.73,Standard,6.42,11.69,134.54,140.96,0,0,,6.42,134.54,West,Home,152.35,61.39,2.05
O305352,2024-12-21,Completed,C104766,Jamie,Brown,user4766@example.com,2023-08-17,Midwest,15725,P2113,Product 113,Sports,1,73.87,73.87,39.2,2.133268037,32.54,Standard,5.72,0,198.07,203.79,0,0,,5.72,198.07,Midwest,Sports,73.87,39.2,1.19
O305352,2024-12-21,Completed,C104766,Jamie,Brown,user4766@example.com,2023-08-17,Midwest,15725,P2032,Product 32,Beauty,2,62.1,124.2,97.3,3.586731963,23.31,Standard,5.72,0,198.07,203.79,0,0,,5.72,198.07,Midwest,Beauty,62.1,48.65,0.86
O305353,2024-03-13,Completed,C102095,Taylor,Hernandez,user2095@example.com,2024-03-25,South,81616,P2171,Product 171,Electronics,1,55.84,55.84,30.82,3.63,21.39,Standard,3.63,0,55.84,59.47,0,0,,3.63,55.84,South,Electronics,55.84,30.82,2.48
O305354,2023-12-16,Completed,C103742,Sam,Hernandez,user3742@example.com,2023-07-21,Northeast,76297,P2161,Product 161,Home,1,17.08,17.08,13.55,7.21,-3.68,Standard,7.21,5.91,17.08,24.29,0,0,,7.21,17.08,Northeast,Home,18.15,13.55,0.95
O305355,2024-08-17,Completed,C102744,Alex,Gonzalez,user2744@example.com,2023-06-02,South,84174,P2006,Product 6,Electronics,1,14.2,14.2,9.65,4.58,-0.03,Standard,4.58,0,14.2,18.78,0,0,,4.58,14.2,South,Electronics,14.2,9.65,3.63
O305356,2024-10-23,Completed,C100103,Morgan,Garcia,user103@example.com,2023-10-23,West,99410,P2193,Product 193,Toys,1,15.39,15.39,7.19,4.19,4.01,Standard,4.19,0,15.39,19.58,0,0,,4.19,15.39,West,Toys,15.39,7.19,1.67
O305357,2024-05-13,Completed,C104277,Cameron,Anderson,user4277@example.com,2024-07-29,Southwest,83396,P2045,Product 45,Electronics,1,19.59,19.59,8.79,3.1,6.54,Standard,3.1,0,19.59,22.69,0,0,,3.1,19.59,Southwest,Electronics,19.59,8.79,1.42
O305358,2023-08-15,Completed,C102424,Hayden,Hernandez,user2424@example.com,2024-11-03,Northeast,37081,P2125,Product 125,Home,1,11.59,11.59,10.73,3.36,-2.5,Standard,3.36,14.49,11.59,14.95,0,0,,3.36,11.59,Northeast,Home,13.55,10.73,4.73
O305359,2023-10-26,Completed,C103006,Cameron,Rodriguez,user3006@example.com,2023-05-10,West,59634,P2049,Product 49,Electronics,1,222.24,222.24,136.33,6.354423883,79.56,Standard,7.71,0,269.65,277.36,0,0,,7.71,269.65,West,Electronics,222.24,136.33,1.6
O305359,2023-10-26,Completed,C103006,Cameron,Rodriguez,user3006@example.com,2023-05-10,West,59634,P2187,Product 187,Sports,1,47.41,47.41,22.42,1.355576117,23.63,Standard,7.71,0,269.65,277.36,0,0,,7.71,269.65,West,Sports,47.41,22.42,0.55
O305360,2024-04-07,Completed,C102562,Robin,Brown,user2562@example.com,2023-10-08,Northeast,51541,P2187,Product 187,Sports,1,47.41,47.41,22.42,2.314163399,22.68,Standard,6.1,0,124.97,131.07,0,0,,6.1,124.97,Northeast,Sports,47.41,22.42,0.55
O305360,2024-04-07,Completed,C102562,Robin,Brown,user2562@example.com,2023-10-08,Northeast,51541,P2085,Product 85,Sports,1,77.56,77.56,53.33,3.785836601,20.44,Standard,6.1,0,124.97,131.07,0,0,,6.1,124.97,Northeast,Sports,77.56,53.33,2.21
O305361,2023-02-03,Completed,C101917,Riley,Hernandez,user1917@example.com,2023-01-17,Northeast,74586,P2023,Product 23,Apparel,1,16.65,16.65,9.66,17.02,-10.03,Two-Day,17.02,0,16.65,33.67,0,0,,17.02,16.65,Northeast,Apparel,16.65,9.66,1.73
O305362,2024-12-18,Completed,C104477,Riley,Davis,user4477@example.com,2024-12-10,South,61560,P2123,Product 123,Beauty,1,23.43,23.43,16.78,16.4,-9.75,Two-Day,16.4,0,23.43,39.83,0,0,,16.4,23.43,South,Beauty,23.43,16.78,3.18
O305363,2024-11-29,Completed,C102182,Sam,Anderson,user2182@example.com,2023-07-05,South,45674,P2079,Product 79,Electronics,1,55.69,55.69,44.32,4.08,7.29,Standard,4.08,1.93,55.69,59.77,0,0,,4.08,55.69,South,Electronics,56.79,44.32,2.91
O305364,2024-04-03,Completed,C104738,Taylor,Martinez,user4738@example.com,2024-03-20,South,23850,P2037,Product 37,Apparel,1,13.38,13.38,10.71,1.300124909,1.37,Express,11.98,7.27,123.29,135.27,0,0,,11.98,123.29,South,Apparel,14.43,10.71,3.35
O305364,2024-04-03,Completed,C104738,Taylor,Martinez,user4738@example.com,2024-03-20,South,23850,P2044,Product 44,Apparel,1,109.91,109.91,81.48,10.67987509,17.75,Express,11.98,7.27,123.29,135.27,0,0,,11.98,123.29,South,Apparel,118.53,81.48,0.61
O305365,2024-11-30,Completed,C102672,Avery,Rodriguez,user2672@example.com,2023-07-09,Northeast,71262,P2146,Product 146,Home,1,34.78,34.78,25.08,4.9,4.8,Standard,4.9,4.1,34.78,39.68,0,0,,4.9,34.78,Northeast,Home,36.27,25.08,2
O305366,2024-07-05,Completed,C101749,Riley,Wilson,user1749@example.com,2023-06-11,South,95566,P2051,Product 51,Toys,1,54.39,54.39,30.27,7.34,16.78,Standard,7.34,4.26,54.39,61.73,0,0,,7.34,54.39,South,Toys,56.81,30.27,4.6
O305367,2024-09-08,Completed,C103548,Kendall,Rodriguez,user3548@example.com,2023-03-13,West,92176,P2017,Product 17,Electronics,1,29.37,29.37,16.49,3.62,9.26,Standard,3.62,0,29.37,32.99,0,0,,3.62,29.37,West,Electronics,29.37,16.49,1.27
O305368,2024-05-13,Completed,C104243,Morgan,Anderson,user4243@example.com,2024-09-07,Midwest,96962,P2027,Product 27,Sports,1,137.99,137.99,101.08,17.32,19.59,Two-Day,17.32,0,137.99,155.31,0,0,,17.32,137.99,Midwest,Sports,137.99,101.08,2.85
O305369,2023-02-18,Completed,C100514,Hayden,Martinez,user514@example.com,2023-07-01,West,47826,P2030,Product 30,Electronics,1,100.15,100.15,60.55,8.203371735,31.4,Express,13.58,9.11,165.79,179.37,0,0,,13.58,165.79,West,Electronics,110.19,60.55,4.19
O305369,2023-02-18,Completed,C100514,Hayden,Martinez,user514@example.com,2023-07-01,West,47826,P2184,Product 184,Beauty,1,65.64,65.64,45.94,5.376628265,14.32,Express,13.58,9.11,165.79,179.37,0,0,,13.58,165.79,West,Beauty,72.22,45.94,4.92
O305370,2024-11-28,Completed,C104381,Alex,Lopez,user4381@example.com,2024-12-06,Midwest,13372,P2136,Product 136,Apparel,1,38.31,38.31,21.67,13.19,3.45,Express,13.19,0,38.31,51.5,0,0,,13.19,38.31,Midwest,Apparel,38.31,21.67,1.6
O305371,2024-02-07,Completed,C104071,Riley,Jones,user4071@example.com,2024-07-11,Northeast,94660,P2039,Product 39,Home,1,18.53,18.53,13.15,3.65,1.73,Standard,3.65,0,18.53,22.18,0,0,,3.65,18.53,Northeast,Home,18.53,13.15,1.33
O305372,2023-08-10,Completed,C100724,Sam,Gonzalez,user724@example.com,2023-05-20,Northeast,48634,P2063,Product 63,Home,1,25.27,25.27,16.15,11.55,-2.43,Express,11.55,0,25.27,36.82,0,0,,11.55,25.27,Northeast,Home,25.27,16.15,2.87
O305373,2023-06-20,Completed,C103886,Drew,Smith,user3886@example.com,2024-02-10,Southwest,87271,P2199,Product 199,Apparel,1,16.94,16.94,9.59,7.79,-0.37,Standard,7.79,0,16.94,24.73,0,0,,7.79,16.94,Southwest,Apparel,16.94,9.59,2.23
O305374,2024-04-03,Completed,C104677,Drew,Anderson,user4677@example.com,2023-05-12,Northeast,62634,P2056,Product 56,Electronics,1,134.03,134.03,73.14,7.51,53.38,Standard,7.51,0,134.03,141.54,0,0,,7.51,134.03,Northeast,Electronics,134.03,73.14,4.02
O305375,2023-08-20,Completed,C104390,Drew,Williams,user4390@example.com,2023-12-16,Southwest,38780,P2113,Product 113,Sports,1,73.87,73.87,39.2,7.8,22.84,Standard,7.8,0,73.87,81.67,0,0,,7.8,73.87,Southwest,Sports,73.87,39.2,1.19
O305376,2023-08-22,Completed,C101204,Chris,Johnson,user1204@example.com,2023-09-20,Southwest,22402,P2087,Product 87,Electronics,2,71.04,142.08,64.8,7.46,59.35,Standard,7.46,0,142.08,149.54,0,0,,7.46,142.08,Southwest,Electronics,71.04,32.4,4.95
O305377,2024-05-07,Completed,C101925,Taylor,Anderson,user1925@example.com,2023-08-24,West,30572,P2054,Product 54,Home,1,18.93,18.93,10.64,0.545213571,7.74,Standard,3.54,0,122.91,126.45,0,0,,3.54,122.91,West,Home,18.93,10.64,0.9
O305377,2024-05-07,Completed,C101925,Taylor,Anderson,user1925@example.com,2023-08-24,West,30572,P2033,Product 33,Home,1,103.98,103.98,60.8,2.994786429,40.19,Standard,3.54,0,122.91,126.45,0,0,,3.54,122.91,West,Home,103.98,60.8,1.11
O305378,2023-02-07,Completed,C104203,Hayden,Lopez,user4203@example.com,2023-05-06,South,37786,P2179,Product 179,Apparel,1,209.95,209.95,118.29,12.39220419,79.27,Two-Day,23.49,0,397.97,421.46,0,0,,23.49,397.97,South,Apparel,209.95,118.29,0.68
O305378,2023-02-07,Completed,C104203,Hayden,Lopez,user4203@example.com,2023-05-06,South,37786,P2140,Product 140,Home,1,188.02,188.02,137.7,11.09779581,39.22,Two-Day,23.49,0,397.97,421.46,0,0,,23.49,397.97,South,Home,188.02,137.7,0.99
O305379,2023-09-25,Completed,C103966,Jordan,Davis,user3966@example.com,2024-12-08,Northeast,62136,P2059,Product 59,Sports,1,224.41,224.41,109.59,3.86,110.96,Standard,3.86,0,224.41,228.27,0,0,,3.86,224.41,Northeast,Sports,224.41,109.59,3.05
O305380,2024-12-19,Completed,C103966,Jordan,Davis,user3966@example.com,2024-12-08,Northeast,62136,P2178,Product 178,Electronics,1,10.53,10.53,8.22,5.23,-2.92,Standard,5.23,0,10.53,15.76,0,0,,5.23,10.53,Northeast,Electronics,10.53,8.22,4.21
O305381,2024-10-22,Completed,C103088,Cameron,Hernandez,user3088@example.com,2024-07-17,West,29089,P2136,Product 136,Apparel,1,38.31,38.31,21.67,7.53,9.11,Standard,7.53,0,38.31,45.84,0,0,,7.53,38.31,West,Apparel,38.31,21.67,1.6
O305382,2024-10-01,Completed,C101619,Hayden,Williams,user1619@example.com,2023-02-22,West,73089,P2139,Product 139,Sports,2,31.37,62.74,34.16,6.724872107,21.86,Standard,7.92,0,73.89,81.81,0,0,,7.92,73.89,West,Sports,31.37,17.08,2.02
O305382,2024-10-01,Completed,C101619,Hayden,Williams,user1619@example.com,2023-02-22,West,73089,P2026,Product 26,Sports,1,11.15,11.15,7.72,1.195127893,2.23,Standard,7.92,0,73.89,81.81,0,0,,7.92,73.89,West,Sports,11.15,7.72,4.49
O305383,2024-04-23,Completed,C103213,Kendall,Gonzalez,user3213@example.com,2024-11-28,Midwest,68335,P2007,Product 7,Home,1,63.97,63.97,32.26,4.46,27.25,Standard,4.46,0,63.97,68.43,0,0,,4.46,63.97,Midwest,Home,63.97,32.26,1.52
O305384,2023-03-23,Completed,C101375,Chris,Garcia,user1375@example.com,2023-08-11,South,11861,P2084,Product 84,Apparel,1,10.38,10.38,6.75,12.96,-9.33,Express,12.96,0,10.38,23.34,0,0,,12.96,10.38,South,Apparel,10.38,6.75,3.53
O305385,2024-04-22,Completed,C104102,Robin,Hernandez,user4102@example.com,2024-03-31,Midwest,31400,P2042,Product 42,Home,1,28.8,28.8,12.56,3.15,13.09,Standard,3.15,3.29,28.8,31.95,0,0,,3.15,28.8,Midwest,Home,29.78,12.56,2.43
O305386,2024-06-18,Completed,C103556,Alex,Jones,user3556@example.com,2024-11-12,Northeast,72119,P2028,Product 28,Sports,1,93.14,93.14,61.33,6.22,25.59,Standard,6.22,0,93.14,99.36,0,0,,6.22,93.14,Northeast,Sports,93.14,61.33,2.74
O305387,2023-12-12,Completed,C101530,Alex,Gonzalez,user1530@example.com,2023-03-20,West,78606,P2030,Product 30,Electronics,1,110.19,110.19,60.55,4.48,45.16,Standard,4.48,0,110.19,114.67,0,0,,4.48,110.19,West,Electronics,110.19,60.55,4.19
O305388,2023-01-19,Completed,C102823,Hayden,Hernandez,user2823@example.com,2024-07-24,Midwest,22651,P2031,Product 31,Electronics,1,91.19,91.19,41.51,4.671015228,45.01,Standard,6.66,0,130.02,136.68,0,0,,6.66,130.02,Midwest,Electronics,91.19,41.51,2.91
O305388,2023-01-19,Completed,C102823,Hayden,Hernandez,user2823@example.com,2024-07-24,Midwest,22651,P2112,Product 112,Toys,1,38.83,38.83,22,1.988984772,14.84,Standard,6.66,0,130.02,136.68,0,0,,6.66,130.02,Midwest,Toys,38.83,22,1.62
O305389,2024-11-07,Completed,C100733,Sam,Wilson,user733@example.com,2023-09-05,Midwest,87185,P2020,Product 20,Toys,1,63.94,63.94,44.36,4.61,14.97,Standard,4.61,0,63.94,68.55,0,0,,4.61,63.94,Midwest,Toys,63.94,44.36,1.04
O305390,2023-01-01,Completed,C101932,Kendall,Davis,user1932@example.com,2024-12-17,South,75633,P2041,Product 41,Sports,1,27.25,27.25,17.49,6.73,3.03,Standard,6.73,4.89,27.25,33.98,0,0,,6.73,27.25,South,Sports,28.65,17.49,4.91
O305391,2024-09-08,Completed,C104640,Drew,Johnson,user4640@example.com,2023-09-22,Northeast,26318,P2008,Product 8,Apparel,1,25.79,25.79,17.84,4.43,3.52,Standard,4.43,0,25.79,30.22,0,0,,4.43,25.79,Northeast,Apparel,25.79,17.84,3.45
O305392,2023-11-09,Completed,C101343,Jordan,Wilson,user1343@example.com,2023-10-16,Southwest,62445,P2110,Product 110,Sports,2,34.96,69.92,39.76,14.41,13.39,Express,14.41,0,69.92,84.33,0,0,,14.41,69.92,Southwest,Sports,34.96,19.88,0.12
O305393,2023-03-09,Completed,C102266,Drew,Miller,user2266@example.com,2024-11-20,South,62971,P2023,Product 23,Apparel,1,15.56,15.56,9.66,6.82,-0.92,Standard,6.82,6.55,15.56,22.38,0,0,,6.82,15.56,South,Apparel,16.65,9.66,1.73
O305394,2024-05-11,Completed,C100507,Chris,Anderson,user507@example.com,2024-04-08,Northeast,82631,P2117,Product 117,Toys,1,41.14,41.14,19.44,4.1,17.6,Standard,4.1,0,41.14,45.24,0,0,,4.1,41.14,Northeast,Toys,41.14,19.44,3.45
O305395,2023-02-28,Completed,C102630,Cameron,Lopez,user2630@example.com,2024-08-26,Northeast,66063,P2155,Product 155,Electronics,1,87.74,87.74,54.97,3.21,29.56,Standard,3.21,0,87.74,90.95,0,0,,3.21,87.74,Northeast,Electronics,87.74,54.97,3.46
O305396,2024-02-06,Completed,C102403,Chris,Gonzalez,user2403@example.com,2024-05-31,Midwest,43464,P2126,Product 126,Home,1,123.72,123.72,67.46,2.231918445,54.03,Standard,3.61,0,200.11,203.72,0,0,,3.61,200.11,Midwest,Home,123.72,67.46,0.93
O305396,2024-02-06,Completed,C102403,Chris,Gonzalez,user2403@example.com,2024-05-31,Midwest,43464,P2091,Product 91,Toys,1,76.39,76.39,40.09,1.378081555,34.92,Standard,3.61,0,200.11,203.72,0,0,,3.61,200.11,Midwest,Toys,76.39,40.09,0.29
O305397,2024-05-25,Completed,C102352,Cameron,Anderson,user2352@example.com,2024-01-17,Northeast,26564,P2020,Product 20,Toys,1,63.94,63.94,44.36,5.92,13.66,Standard,5.92,0,63.94,69.86,0,0,,5.92,63.94,Northeast,Toys,63.94,44.36,1.04
O305398,2023-06-18,Returned,C102243,Riley,Miller,user2243@example.com,2023-07-20,Southwest,15702,P2198,Product 198,Home,1,24.34,24.34,12.59,3.860071739,6.71,Two-Day,20.78,13.46,131.03,151.81,0,0,,20.78,131.03,Southwest,Home,28.13,12.59,1.82
O305398,2023-06-18,Returned,C102243,Riley,Miller,user2243@example.com,2023-07-20,Southwest,15702,P2047,Product 47,Electronics,2,53.34,106.69,71.48,16.91992826,15.55,Two-Day,20.78,13.46,131.03,151.81,0,0,,20.78,131.03,Southwest,Electronics,61.64,35.74,4.74
O305399,2024-10-11,Completed,C103042,Jordan,Smith,user3042@example.com,2024-12-07,West,67109,P2028,Product 28,Sports,1,86.68,86.68,61.33,23.86,1.49,Two-Day,23.86,6.94,86.68,110.54,0,0,,23.86,86.68,West,Sports,93.14,61.33,2.74
O305400,2023-10-17,Completed,C104372,Taylor,Johnson,user4372@example.com,2024-01-17,Midwest,74102,P2113,Product 113,Sports,1,73.87,73.87,39.2,17.73,16.94,Two-Day,17.73,0,73.87,91.6,0,0,,17.73,73.87,Midwest,Sports,73.87,39.2,1.19
O305401,2024-11-05,Completed,C100449,Cameron,Williams,user449@example.com,2024-07-31,Southwest,58166,P2171,Product 171,Electronics,1,55.84,55.84,30.82,3.49,18.3,Standard,3.49,0,55.84,59.33,0,0,,3.49,55.84,Southwest,Electronics,55.84,30.82,2.48
O305402,2024-08-17,Returned,C102744,Alex,Gonzalez,user2744@example.com,2023-06-02,South,84174,P2133,Product 133,Beauty,1,29.98,29.98,15.13,5.901574803,8.95,Two-Day,18,0,91.44,109.44,0,0,,18,91.44,South,Beauty,29.98,15.13,1.4
O305402,2024-08-17,Returned,C102744,Alex,Gonzalez,user2744@example.com,2023-06-02,South,84174,P2176,Product 176,Home,1,61.46,61.46,33.15,12.0984252,16.21,Two-Day,18,0,91.44,109.44,0,0,,18,91.44,South,Home,61.46,33.15,0.5
